,rmse,mean,median,std,min,max,sse
f_V1_01_easy_mono.txt,0.21159589134302265,0.1860993826171391,0.1737394629830849,0.10069677761859075,0.009880287962292697,0.42038022267307495,124.60276149212987
f_V1_01_easy_mono_inertial.txt,0.04524853875017161,0.041414114491723365,0.039903453922987005,0.018229135467492982,0.005184081343585181,0.08455332601474348,5.702093271386803
f_V1_01_easy_stereo.txt,0.25301033817279295,0.21710353110385155,0.20602300701865334,0.12992416251240566,0.016782958235932614,0.5041131040807739,183.84887207047728
f_V1_01_easy_stereo_inertial.txt,0.048845887902615376,0.04405406983952088,0.04060293786457832,0.02109880791820912,0.0026366017299992595,0.09098037586082985,6.65671893433568
