,rmse,mean,median,std,min,max,sse
f_corridor4_512_mono.txt,4.072841654364124,2.9697382478712284,5.288738729847012,2.7872376792541806,0.008661156374351376,5.966275677281339,17450.617176882723
f_corridor4_512_mono_inertial.txt,0.10801351199559862,0.08439779289860577,0.11866149480608768,0.06740868881284799,0.002161462863280133,0.38914508232688133,11.81858871768043
f_corridor4_512_stereo.txt,0.22060199465547004,0.17140813170674649,0.2584075117065925,0.1388686157156277,0.0017236383261990046,0.3520475065585314,51.19583252836257
f_corridor4_512_stereo_inertial.txt,0.22300893644233136,0.16875632966633472,0.2928434423612379,0.14578850068056518,0.0006211613133749468,0.3204719691712274,50.13084961900491
