,rmse,mean,median,std,min,max,sse
f_multitraj_mono-inertial.txt,2888.096190248799,2048.5558604868147,2785.5044541366087,2035.809050622074,0.0009723476842912248,5155.661729054068,50622133497.4627
f_multitraj_stereo-inertial.txt,4.545732945618769,2.790378987602552,1.9390302680324891,3.588519627705838,0.18780034993511405,30.03846681905912,127267.6544713519
f_outdoors4_512_mono.txt,0.08143802843750372,0.063737635604505,0.04817429073634514,0.05069187591059342,0.0017535727219339717,0.361632067569229,9.636517547319478
f_outdoors4_512_mono_inertial.txt,288.4405897062825,187.00267706500782,0.07849448158465205,219.6086805220331,0.021589186985428395,445.12235601152753,208327726.3704304
f_outdoors4_512_stereo_inertial.txt,170.0560067887423,109.24484812973498,0.020942969416900575,130.32501142161433,0.00041623267567026024,285.35874403750927,73714646.83913364
