,rmse,mean,median,std,min,max,sse
f_MH_02_easy_mono.txt,1.2230619947002537,0.9411407163451861,0.9817663844185853,0.7811112564272988,0.001986692222525138,2.3028029756877193,4487.64192864049
f_MH_02_easy_mono_inertial.txt,0.20245533295466947,0.16575625521582835,0.2020120876155868,0.11624554055365412,0.0002776225956278991,0.3442556657512677,114.64388867147565
f_MH_02_easy_stereo.txt,0.22512652011217404,0.1807818284073319,0.2020323843122494,0.13416363358048672,0.000808879721105238,0.39275964120007345,152.0458501734513
f_MH_02_easy_stereo_inertial.txt,0.057206786383751755,0.046795835284342106,0.05750714286728385,0.03290541305616641,0.0004154110931793995,0.11021082936456257,9.817849225068615
