,rmse,mean,median,std,min,max,sse
f_V1_01_V1_02_mono.txt,0.07653800154331894,0.06520956934142304,0.06161768720597004,0.040072156749434304,0.0019244527951460847,0.18917560782868964,9.267459906147735
f_V1_01_V1_02_mono_inertial.txt,0.21148166204844843,0.1894889876794341,0.21343494485903808,0.09390642646271573,0.0020059005512590867,0.7834065072880204,69.63603619697936
f_V1_01_V1_02_stereo.txt,0.08465641144614887,0.0720620873369222,0.07217497893781953,0.044427058957187814,0.0010043757396549135,0.20303667343068013,11.201564602342664
f_V1_01_V1_02_stereo_inertial.txt,0.027190240547442474,0.024789409342984896,0.024580633798657173,0.011171139845768549,0.0009906006015451094,0.0537589535478974,1.163672650937733
f_V1_02_medium_mono.txt,0.07492376644518602,0.06265473355710542,0.057935875454252314,0.041084731241921364,0.002344965254477674,0.19687565718183922,8.992940386889117
f_V1_02_medium_mono_inertial.txt,0.02456606208471561,0.0186373047399053,0.015909776015091817,0.016004445581837733,0.0007772551996529748,0.2189831168270848,0.9498954735950602
f_V1_02_medium_stereo.txt,0.08669524875400195,0.07219108837878589,0.0666433855949645,0.04800534256939119,0.0017508651441986605,0.1986952686206109,11.762643534951103
f_V1_02_medium_stereo_inertial.txt,0.02070653553206827,0.01884782596208854,0.017881701358087143,0.008574384540223688,0.0010040932323826034,0.04946703485170047,0.6748692060280284
